ax,ay,az,wx,wy,wz
-4.08,-0.89,5.77,1.74,0.3,1.06
-2.91,-0.36,6.3,2.11,-0.35,1.13
-1.61,0.37,5.51,2.11,-0.35,1.38
-0.88,1.15,3.79,2.02,-0.12,1.58
-0.45,1.99,3.2,1.9,0.13,1.69
-0.13,2.52,2.96,1.79,0.26,1.73
0.19,2.8,2.89,1.69,0.27,1.68
0.25,2.57,2.95,1.57,0.14,1.53
0.23,1.95,3.14,1.43,-0.09,1.36
0.34,1.45,3.24,1.32,-0.34,1.19
0.67,1.12,2.95,1.24,-0.54,1.08
1.17,0.95,2.56,1.19,-0.68,1.03
1.64,0.72,2.11,1.22,-0.7,0.99
2.08,0.59,1.34,1.36,-0.59,0.94
2.6,0.73,-0.17,2.04,-0.09,1.03
3.87,1.49,-4.53,2.9,0.63,1.22
4.3,2.12,-5.61,3.34,1.13,1.25
3.43,1.82,-3.02,3.4,1.36,1.1
2.78,1.34,-1.33,3.25,1.47,0.92
2.85,1.25,-0.87,3.06,1.6,0.83
3.35,1.3,-1.51,3.06,1.6,0.83
3.77,0.97,-2.89,3.04,2.15,0.9
3.87,0,-3.86,3.15,2.25,0.95
3.76,-1.11,-3.38,3.09,2.13,0.94
3.54,-2.26,-2.5,2.87,1.88,0.84
3.5,-3.31,-2.26,2.87,1.88,0.84
3.64,-4.03,-2.87,2.18,1.45,0.53
3.59,-4.68,-3.46,1.59,1.45,0.3
3.19,-5.12,-4.11,0.83,1.66,0.07
2.85,-5.05,-4.81,0.1,1.82,-0.06
2.93,-4.56,-4.96,-0.48,1.68,-0.09
3.65,-4.47,-3.92,-0.9,1.19,-0.02
4.95,-4.74,-2.31,-1.15,0.51,0.12
6.13,-4.91,-1.52,-1.2,-0.2,0.25
6.37,-5.03,-1.96,-1.03,-0.72,0.22
5.82,-5.17,-2.75,-0.81,-1.03,0.04
5.58,-5.49,-3.06,-0.74,-1.11,-0.15
5.63,-5.64,-3.15,-0.9,-0.94,-0.37
5.36,-5.99,-3.07,-0.9,-0.94,-0.37
4.8,-6.08,-3.17,-1.88,0.04,-1.17
4.1,-5.18,-3.1,-2.62,0.44,-1.71
3.13,-3.57,-1.75,-2.62,0.44,-1.71
1.97,-1.64,-0.71,-3.85,0.71,-2.85
0.65,0,-0.14,-4.05,0.26,-3.32
-0.28,0.35,1.53,-4.07,-0.66,-3.64
-0.53,-0.36,3.39,-4.02,-1.65,-3.76
-0.42,-2.05,4.09,-3.99,-2.49,-3.65
-0.44,-4.21,3.73,-3.84,-3,-3.36
-0.76,-6.18,2.61,-3.53,-3.25,-2.87
-1.07,-8.42,1.63,-3.07,-3.4,-2.2
-2.08,-10.83,1.05,-2.53,-3.35,-1.49
-3.79,-12.57,0.7,-2,-2.78,-1.02
-5.55,-12.61,0.61,-1.6,-1.69,-0.85
-6.72,-11.28,1.07,-1.39,-0.4,-0.83
-7.1,-8.26,1.86,-1.38,0.77,-1
-7.87,-4.55,2.63,-1.45,1.7,-1.22
-7.6,-0.98,2.66,-1.63,2.05,-1.34
-7.3,2.63,1.9,-1.87,1.73,-1.27
-6.5,5.29,1.86,-2.11,1.08,-1.08
-5.75,6.69,2.44,-2.18,0.51,-0.89
-5.13,6.94,2.6,-2.09,0.24,-0.69
-4.47,6.5,2.62,-2.01,0.36,-0.4
-3.71,6.41,2.82,-1.95,0.52,-0.16
-3.12,6.58,3.5,-1.91,0.59,0
-2.69,6.64,4.23,-1.89,0.52,0.08
-2.43,6.56,4.78,-1.87,0.34,0.12
-2.12,6.53,5.05,-1.77,0,0.21
-1.65,6.39,5.14,-1.54,-0.41,0.31
-1.4,6.01,5.2,-1.24,-0.84,0.38
-1.34,5.53,5.67,-0.91,-1.14,0.42
-1.17,5.32,6.04,-0.58,-1.33,0.44
-0.98,5.27,6.51,-0.24,-1.41,0.45
-0.75,5.36,6.69,0.09,-1.46,0.47
-0.51,5.7,6.73,0.4,-1.48,0.53
-0.39,6.25,6.52,0.4,-1.48,0.53
-0.32,6.67,6.25,0.96,-1.59,0.66
-0.3,6.72,5.77,1.23,-1.7,0.66
-0.43,6.27,5.33,1.23,-1.7,0.66
-0.77,5.15,4.92,1.93,-2.28,0.43
-1.1,3.24,3.44,1.93,-2.28,0.43
-0.2,0.09,-3.06,3.75,-2.83,0.25
0.38,-6.39,-18.32,1.09,2.28,-0.31
-0.19,-16.02,-35.58,-1.06,4.56,-0.44
0.99,-17.93,-28.39,-1.18,2.93,-0.27
1.74,-12.32,-14,-0.47,0.63,-0.34
1.07,-6.7,-4.87,-0.47,-1.14,-0.56
1.1,-3.08,-0.65,0.59,-1.58,-0.67
1.38,-0.44,-1.87,0.76,-0.98,-0.74
1.21,1.44,-2.1,0.37,0.14,-0.83
0.71,2.31,-2.23,-0.49,1.3,-0.92
0.26,1.62,-3.57,-0.87,1.98,-0.91
-0.43,-1.15,-1.1,-0.68,1.96,-0.73
-1.85,-3.95,5.14,-0.11,1.23,-0.37
-3.7,-6.09,10.86,0.45,0.89,0.12
-6.09,-10.17,9.19,0.92,1.53,0.62
-8.66,-12.39,5.76,1.18,2.3,0.6
-10.46,-9.86,5.06,1.18,2.3,0.6
-8.82,-3.78,5.95,1.15,2.18,0.11
-5.64,1.9,5.83,1.2,1.83,0.19
-3.88,5.1,4.92,1.29,1.34,0.35
-3.24,6.61,3.99,1.55,0.64,0.55
-3.2,6.61,2.88,1.73,0.49,0.8
-3.57,4.01,3.3,1.75,0.82,1.03
-4.3,0.71,3.87,1.74,1.06,1.15
-4.54,-1.32,4.42,1.79,0.9,1.21
-3.88,-1.78,5.01,1.9,0.37,1.32
-2.75,-0.94,5.43,1.98,-0.26,1.49
-1.69,0.25,5.4,1.92,-0.7,1.67
-1.01,1.07,4.69,1.92,-0.7,1.67
-0.53,1.6,3.92,1.61,-1.05,1.88
-0.3,1.72,3.43,1.44,-1.14,1.84
-0.14,1.64,3.13,1.32,-1.23,1.72
0.08,1.43,2.87,1.24,-1.38,1.56
0.42,1.17,2.63,1.41,-1.34,1.43
1.67,1.11,-0.59,2.4,-0.58,1.51
3.86,1.29,-6.6,3.15,0.35,1.5
3.58,0.8,-4.95,3.25,0.97,1.25
2.63,0.15,-1.15,2.87,1.24,0.92
2.24,0.08,1.25,2.24,1.33,0.65
2.55,0.66,2.08,1.66,1.44,0.54
3.17,1.8,1.31,1.29,1.68,0.53
3.55,2.78,-0.17,1.18,1.96,0.6
3.64,3.18,-1.54,1.3,2.12,0.67
3.25,2.97,-2.13,1.64,1.91,0.7
2.87,2.42,-1.89,1.96,1.56,0.75
2.69,1.7,-1.97,2.23,1.08,0.8
2.56,0.85,-1.84,2.37,0.53,0.86
2.54,-0.14,-1.44,2.38,-0.01,0.91
2.52,-0.98,-1.35,2.35,-0.39,0.91
2.32,-1.42,-2.29,2.36,-0.53,0.83
2,-1.76,-3.78,2.32,-0.39,0.7
1.85,-2.42,-4.56,2.11,0.02,0.56
1.85,-3.42,-4.83,1.62,0.79,0.44
1.93,-4.68,-4.86,0.83,1.72,0.35
2.3,-5.47,-4.19,0.06,2.5,0.28
2.88,-5.52,-4.19,-0.33,2.9,0.22
3.82,-5.27,-4.57,-0.42,2.73,0.2
4.96,-5.22,-3.69,-0.42,2.73,0.2
5.95,-5.07,-2.42,-0.41,1.15,0.18
6.57,-5,-1.65,-0.35,0.23,0.09
6.74,-5.28,-2.1,-0.28,-0.38,-0.08
6.56,-5.75,-3.17,-0.36,-0.5,-0.33
6.15,-6.38,-4.25,-0.71,-0.06,-0.68
5.6,-6.88,-5.12,-1.52,0.83,-1.16
4.78,-6.62,-4.67,-2.67,1.55,-1.79
3.49,-4.9,-2.64,-3.66,1.66,-2.49
2.33,-2.64,-0.74,-4.22,1.28,-3.11
1.35,-0.84,0.17,-4.35,0.4,-3.61
0.1,-0.16,1.8,-4.31,-0.95,-3.96
-0.57,-0.79,4.12,-4.32,-2.24,-4
-0.5,-2.31,4.95,-4.35,-3.16,-3.75
-0.3,-4.76,4.39,-4.26,-3.62,-3.32
-0.38,-7.39,3.32,-3.97,-3.88,-2.8
-1.08,-10.32,2.24,-3.51,-4.07,-2.23
-2.44,-12.77,1.43,-2.95,-4.01,-1.67
-4.02,-13.45,0.88,-2.39,-3.41,-1.2
-5.32,-12.52,0.64,-1.95,-2.32,-0.86
-6.15,-10.58,1.16,-1.68,-0.96,-0.65
-6.69,-7.83,2,-1.55,0.38,-0.65
-7.73,-4.78,2.75,-1.53,1.4,-0.94
-8.01,-1.85,3.95,-1.47,1.96,-1.17
-7.02,1.37,4.77,-1.5,2.1,-1.31
-6.09,4.32,3.45,-1.71,2.03,-1.22
-5.09,6.45,2.4,-2.08,1.93,-0.98
-4.76,7.16,2.27,-2.33,1.77,-0.76
-4.2,7.4,2.77,-2.42,1.52,-0.6
-3.36,7.6,3.38,-2.39,1.25,-0.46
-2.56,7.64,3.94,-2.33,0.96,-0.31
-1.93,7.42,4.55,-2.24,0.58,-0.17
-1.49,7.18,5.04,-2.06,0.07,-0.03
-1.17,6.99,5.45,-1.81,-0.55,0.17
-1.05,6.74,5.98,-1.55,-1.18,0.34
-1.12,6.22,6.45,-1.24,-1.58,0.44
-1.14,5.76,6.44,-0.91,-1.74,0.44
-1.4,5.35,6.52,-0.57,-1.71,0.4
-1.44,5.28,6.74,-0.57,-1.71,0.4
-1.28,5.64,7.16,0.04,-1.7,0.47
-1.17,6.36,7.21,0.32,-1.81,0.53
-0.99,7.09,6.92,0.58,-1.84,0.58
-0.74,7.47,6.15,0.83,-1.84,0.61
-0.63,7.32,5.56,0.83,-1.84,0.61
-0.76,6.49,4.97,1.1,-1.94,0.61
-0.98,4.66,3.33,2.69,-3.73,0.49
-1.04,1.37,-2.49,2.69,-3.73,0.49
-1.53,-4.95,-15.9,0.77,-0.43,-0.13
-2.22,-11.82,-26.33,-0.25,1.88,-0.03
-1.49,-13.56,-22.4,0.08,1.88,0.15
-0.7,-11.68,-16.07,0.76,0.86,0.13
-0.02,-7.73,-8.79,1.22,-0.22,-0.06
1,-4.46,-3.67,1.34,-0.67,-0.26
2.16,-2.15,-1.88,1.15,-0.36,-0.43
2.53,-0.95,-1.31,0.69,0.45,-0.55
2.05,-0.24,-1.01,0.07,1.18,-0.54
2.1,0.5,-1.76,-0.44,1.72,-0.47
1.95,0.66,-1.34,-0.53,2.14,-0.41
0.72,0.73,2.02,-0.27,2.15,-0.39
-0.99,0,5.83,0.37,1.43,-0.38
-3.29,-3.64,7.35,1.34,0.43,-0.38
-5.9,-8.71,6.44,2.13,0.24,-0.23
-7.73,-11.76,4.62,2.49,0.89,0.05
-8.73,-11.83,3.63,2.42,1.91,0.19
-8.62,-10.27,-1.97,1.79,2.55,0.2
-7.49,-3.11,-1.8,1.22,2.29,0.31
-5.7,4.13,2.4,1.22,2.29,0.31
-3.59,7.39,3.25,1.05,1.2,0.77
-1.96,7.9,4.86,1.2,0.78,0.98
-1.71,6.21,5.94,1.33,0.43,1.04
-2.44,3.99,6.05,1.39,0.05,1
-2.99,1.66,6.32,1.4,-0.34,0.94
-2.99,-0.34,6.48,1.41,-0.77,0.95
-2.35,-1.13,6.38,1.38,-1.03,1.06
-1.67,-1.08,5.63,1.33,-1.12,1.28
-0.7,-0.21,4.83,1.33,-1.2,1.5
-0.07,0.82,4.22,1.34,-1.24,1.61
0.05,1.26,3.6,1.36,-1.2,1.58
0.13,1.56,2.89,1.41,-1.1,1.45
0.33,1.83,2.36,1.58,-1.02,1.3
1.21,2.12,-0.01,2.85,-0.02,1.48
3.9,3,-9.62,3.95,1.39,1.68
3.7,2.87,-8.67,4.02,2.25,1.54
1.84,1.58,-2,3.39,2.51,1.13
1.06,0.55,1.86,2.5,2.44,0.66
1.18,0.22,3.23,1.74,2.32,0.38
2.33,0.74,2.32,1.35,2.29,0.41
3.63,1.59,0.28,1.39,2.2,0.6
4.09,1.89,-1.45,1.69,1.88,0.76
3.68,1.46,-2.1,1.96,1.36,0.8
3.2,0.78,-1.67,2.06,0.74,0.79
3.12,0.35,-1,2.04,0.18,0.81
3.26,0.25,-1.13,1.95,-0.16,0.84
3.11,0.17,-1.66,1.82,-0.3,0.84
2.8,0.15,-2.28,1.7,-0.32,0.81
2.55,0.25,-2.81,1.61,-0.26,0.77
2.29,0.18,-3.37,1.51,-0.14,0.72
2.05,-0.38,-3.73,1.27,0.02,0.65
1.92,-1.38,-3.36,0.84,0.18,0.58
1.84,-2.8,-2.51,0.34,0.34,0.48
1.93,-4.18,-2.27,-0.01,0.56,0.37
2.28,-4.99,-3.06,-0.14,0.83,0.28
2.93,-4.84,-3.86,-0.2,1.06,0.25
3.89,-4.34,-3.66,-0.31,1.15,0.26
4.79,-4.17,-2.75,-0.42,1.1,0.25
5.4,-4.15,-2.26,-0.47,0.93,0.21
5.86,-4.31,-2.23,-0.41,0.66,0.13
6.04,-4.61,-2.63,-0.28,0.38,-0.01
5.83,-5.09,-3.23,-0.19,0.23,-0.2
5.47,-5.34,-3.84,-0.33,0.37,-0.45
5.16,-5.56,-4.53,-0.9,0.98,-0.77
4.77,-5.56,-4.93,-1.99,1.81,-1.2
4.01,-4.64,-3.85,-3.21,2.43,-1.74
2.85,-2.97,-2.57,-4.07,2.39,-2.36
1.31,-1,-1.5,-4.39,1.39,-2.99
-0.44,-0.01,0.76,-4.35,-0.47,-3.55
-1.12,-0.65,4.59,-4.32,-2.23,-3.8
-0.45,-1.37,6.36,-4.33,-3.33,-3.73
0.14,-2.78,5.51,-4.27,-4.04,-3.43
0.05,-4.66,4.44,-4.08,-4.35,-3.12
-0.65,-6.6,3.01,-3.72,-4.37,-2.68
-1.18,-8.51,1.79,-3.22,-4.14,-2.06
-1.92,-10.55,1.06,-2.65,-3.59,-1.31
-3.19,-12.28,0.63,-2.03,-2.57,-0.71
-4.85,-12.22,0.22,-1.45,-1.1,-0.46
-6.18,-10.48,0.34,-1.07,0.51,-0.53
-7.06,-7.49,1.01,-0.85,1.96,-0.89
-8.55,-4.4,0.73,-0.89,3.07,-1.33
-8.78,-0.88,-0.33,-1.24,3.28,-1.48
-7.42,2.82,0.17,-1.68,2.73,-1.33
-6.03,5.04,1.38,-1.95,2.04,-1.06
-5.06,6.1,1.9,-1.96,1.47,-0.79
-4.37,6.7,2.48,-1.82,1.21,-0.51
-3.83,6.99,2.8,-1.59,1.2,-0.26
-3.35,6.91,3.24,-1.38,1.2,-0.06
-2.91,6.81,4.12,-1.27,1.16,0.03
-2.75,6.63,4.81,-1.2,0.94,0.03
-2.45,6.6,5.49,-1.14,0.63,0.03
-2.01,6.82,5.94,-1.04,0.22,0.05
-1.6,6.64,6.28,-0.9,-0.25,0.1
-1.33,6.24,6.46,-0.75,-0.65,0.17
-1.21,5.82,6.5,-0.6,-0.93,0.26
-1.21,5.54,6.61,-0.37,-1.12,0.37
-1.33,5.32,6.86,-0.06,-1.24,0.46
-1.38,5.35,6.82,0.28,-1.39,0.52
-1.41,5.78,6.78,0.62,-1.57,0.56
-1.23,6.31,6.67,0.93,-1.78,0.59
-1.01,6.37,6.37,1.25,-2,0.59
-0.98,5.92,5.84,1.58,-2.26,0.53
-1.11,4.91,5.4,1.92,-2.57,0.44
-1.42,3.17,4.75,2.49,-3.15,0.41
-0.84,0.5,1.12,3.45,-4.75,0.67
2.06,-5.96,-13.65,0.28,-1.48,0.28
1.58,-17.23,-31.01,-1.86,0.81,0.03
1.34,-18.81,-27.55,-1.33,0.67,-0.16
0.81,-12.41,-17.51,-1.33,0.67,-0.16
0.24,-6.57,-10.09,0.56,-0.26,-0.54
0.34,-1.7,-5.38,1.03,-0.15,-0.46
0.22,1.6,-4.18,1.18,0.44,-0.44
-0.62,2.7,-3.49,0.87,1.43,-0.57
-1.04,2.8,-2.14,0.14,2.51,-0.74
-0.98,1.64,-1.21,-0.17,3.02,-0.79
-0.96,-0.92,1.1,0.19,2.65,-0.58
-1.51,-3.36,5.05,0.71,1.46,-0.15
-2.91,-6.3,10.15,1.04,0.64,0.26
-5.03,-10.31,9.5,1.22,0.77,0.57
-7.18,-12.61,6.9,1.21,1.19,0.6
-8.43,-10.33,6.09,1.06,1.37,0.38
-7.27,-4.57,5.91,0.97,1.41,0.34
-4.61,1.58,4.99,1.01,1.46,0.47
-3.07,5.54,3.73,1.04,1.29,0.6
-2.75,8.45,1.14,1.16,1.01,0.66
-2.69,8.11,0.64,1.39,0.8,0.72
-2.94,4.6,3.17,1.44,0.7,0.85
-3.15,1.33,5.15,1.42,0.43,0.94
-3.1,-0.85,6.11,1.45,-0.08,1.03
-2.49,-1.84,6.52,1.52,-0.81,1.14
-1.67,-1.86,6.82,1.58,-1.62,1.31
-0.78,-1.26,6.74,1.45,-1.89,1.55
-0.28,-0.46,4.96,1.29,-1.8,1.73
0.06,0.5,3.83,1.23,-1.72,1.71
0.22,1.15,3.32,1.28,-1.63,1.53
0.3,1.45,2.59,1.39,-1.43,1.33
0.82,1.63,1.04,2.26,-0.61,1.3
3.02,2.24,-6.35,3.41,0.79,1.41
3.83,2.27,-8.89,3.74,1.77,1.27
2.2,1.28,-3.34,3.33,2.2,0.93
1.06,0.27,0.9,2.57,2.21,0.58
1.01,0.05,2.93,1.84,2.14,0.39
1.72,0.73,2.19,1.44,2.14,0.35
2.29,1.59,-0.03,1.43,2.08,0.41
2.21,2.19,-1.65,1.63,1.63,0.51
1.92,2.4,-1.3,1.72,0.88,0.61
1.67,2.26,-0.27,1.64,0.16,0.69
1.59,2.11,0,1.55,-0.37,0.78
1.49,2.02,-0.79,1.55,-0.6,0.86
1.42,1.63,-2.17,1.62,-0.57,0.93
1.49,0.98,-3.33,1.68,-0.37,0.99
1.65,0.21,-3.72,1.64,-0.08,1.03
1.8,-0.53,-3.72,1.53,0.19,1.03
2.05,-0.99,-3.61,1.33,0.39,1
2.48,-1.29,-3.3,1,0.51,0.93
2.91,-1.84,-2.59,0.59,0.57,0.8
3.15,-2.5,-2,0.24,0.52,0.63
3.33,-3.06,-1.98,0.09,0.46,0.46
3.53,-3.36,-2.82,0.09,0.46,0.46
3.89,-3.49,-3.1,0.05,0.43,0.32
4.36,-3.63,-2.68,-0.23,0.42,0.13
4.75,-3.56,-2.54,-0.35,0.46,0.05
4.92,-3.4,-2.84,-0.35,0.46,0.05
4.74,-3.84,-3.15,-0.34,0.46,-0.26
4.34,-4.8,-3.73,-0.25,0.48,-0.46
4.27,-5.73,-3.89,-0.29,0.56,-0.61
4.3,-6.22,-3.55,-0.57,0.77,-0.73
4.08,-6.39,-3.49,-1,1.28,-0.96
3.57,-6.19,-4.19,-1,1.28,-0.96
3.14,-5.33,-3.77,-2.54,2.58,-1.84
2.22,-3.75,-3.01,-3.22,3.03,-2.48
0.88,-1.64,-3.59,-3.48,2.78,-3.05
-0.43,-0.58,-2.65,-3.45,1.44,-3.51
-1.35,-1.54,1.09,-3.53,-0.5,-3.68
-0.74,-2.81,5.69,-3.79,-2.11,-3.44
0.11,-3.67,6.82,-3.79,-2.11,-3.44
-0.17,-5.31,5.48,-3.93,-3.62,-2.65
-1.24,-7.62,3.76,-3.57,-3.81,-2.29
-2.25,-9.59,2.24,-3.09,-3.82,-1.96
-3.39,-10.39,1.5,-2.62,-3.6,-1.61
-4.31,-9.56,1.18,-2.16,-3.05,-1.27
-4.86,-7.93,1.03,-2.16,-3.05,-1.27
-5.17,-5.72,1.14,-1.43,-1.17,-0.78
-5.39,-3.38,1.81,-1.15,-0.21,-0.67
-5.6,-1.18,2.41,-0.83,0.9,-0.73
-6.02,1.48,1.24,-0.65,2.05,-0.97
-6.17,3.1,-0.11,-0.82,3.25,-1.21
-5.77,3.79,-0.94,-1.15,3.99,-1.22
-5.37,4.17,-0.61,-1.38,4.02,-1.02
-4.95,4.69,0.18,-1.35,3.38,-0.77
-4.31,5.3,1.51,-1.16,2.5,-0.56
-3.54,5.69,2.61,-0.93,1.64,-0.4
-2.84,5.88,3.56,-0.76,0.93,-0.28
-2.41,6.21,4.18,-0.68,0.36,-0.19
-2.19,6.59,4.65,-0.69,-0.13,-0.09
-2.06,6.76,5.06,-0.72,-0.54,0.06
-1.93,6.68,5.15,-0.75,-0.76,0.2
-1.89,6.21,4.96,-0.73,-0.79,0.32
-1.78,5.66,4.95,-0.67,-0.74,0.43
-1.62,5.14,5.14,-0.67,-0.74,0.43
-1.54,4.78,5.44,-0.43,-0.74,0.63
-1.44,4.63,5.54,-0.43,-0.74,0.63
-1.4,4.8,5.46,-0.07,-1.02,0.9
-1.51,5.24,5.33,0.08,-1.25,1.01
-1.69,5.77,5.12,0.21,-1.46,1.09
-1.74,6.03,4.74,0.34,-1.67,1.15
-1.79,5.67,4.43,0.46,-1.92,1.16
-2.03,4.72,3.97,0.76,-2.54,1.11
-2.31,3.09,1.99,0.76,-2.54,1.11
-1.15,0.45,-3.68,2.02,-3.75,1.01
0.45,-3.63,-12.04,1.35,-2.11,0.56
1.31,-9.31,-20.74,-0.06,0.78,-0.09
1.68,-14.08,-23.86,-0.68,2.34,-0.43
2.39,-13.44,-17.65,-0.44,2.19,-0.52
3.19,-9.51,-9.76,0.15,1.14,-0.52
3.65,-5.34,-4.24,0.74,0.44,-0.5
3.2,-1.93,-2.4,1.08,0.62,-0.45
1.91,0.2,-3.6,0.93,1.37,-0.52
0.67,1.31,-4.74,0.35,1.99,-0.69
-0.31,1.57,-3.86,-0.14,1.97,-0.69
-0.74,-0.05,-1.6,-0.25,1.45,-0.52
-1.81,-3.47,1.94,-0.25,1.45,-0.52
-3.55,-6.62,6.8,0.14,-0.39,-0.11
-5.24,-9.61,9.72,0.33,-0.29,0.09
-6.85,-12.37,7.25,0.45,0.56,0.3
-7.86,-10.99,4.63,0.45,0.56,0.3
-7.21,-5.22,3.25,0.46,1.51,0.24
-5.16,1.48,4.12,0.63,2.11,0.26
-3.58,5.54,4.21,0.81,1.9,0.32
-2.82,8.12,3.82,1.05,1.51,0.38
-2.61,8.6,3.51,1.26,1.18,0.49
-3.11,6.08,4.14,1.29,0.99,0.69
-3.8,2.43,4.65,1.24,0.84,0.91
-4.3,-0.85,5.12,1.18,0.54,1.13
-4.26,-2.8,5.76,1.15,0.05,1.32
-3.55,-2.98,6.1,1.21,-0.6,1.48
-2.53,-1.74,6.05,1.21,-0.6,1.48
-1.64,-0.38,5.29,1.17,-1.41,1.74
-1.15,0.67,4.3,1.09,-1.49,1.72
-0.81,1.61,3.64,1.05,-1.46,1.6
-0.46,2.31,3.16,1.07,-1.41,1.46
-0.11,2.71,2.83,1.12,-1.34,1.3
0.1,2.58,2.39,1.19,-1.29,1.16
0.59,2.41,1.88,1.58,-1.08,1.15
2.01,2.34,-1.44,2.48,-0.52,1.34
3.43,2.17,-5.06,3.08,0.1,1.38
2.74,1.38,-3.31,3.08,0.1,1.38
1.74,0.59,-0.6,2.88,0.79,0.86
1.42,0.24,0.69,2.48,1,0.62
1.88,0.55,0.75,2.17,1.21,0.57
2.47,1.33,-0.1,2.04,1.43,0.66
2.64,2.01,-1.17,2.01,1.59,0.76
2.42,2.08,-1.83,2.03,1.66,0.79
2.24,1.94,-2.22,2.03,1.66,0.79
2.42,1.84,-2.45,2.08,1.6,0.84
2.73,1.41,-2.81,2.24,1.14,1.06
3.09,0.6,-3.04,2.2,0.82,1.15
3.42,-0.48,-2.58,2,0.46,1.18
3.73,-1.47,-2.14,1.73,0.14,1.15
3.96,-1.8,-2.42,1.47,-0.1,1.05
4.05,-1.7,-2.95,1.14,-0.25,0.89
4.1,-1.68,-2.85,0.71,-0.29,0.71
4.02,-1.92,-2.48,0.25,-0.23,0.49
3.65,-2.57,-2.55,-0.08,-0.14,0.24
3.17,-3.68,-3.02,-0.24,-0.04,0.02
3.09,-4.75,-3.38,-0.32,0.07,-0.08
3.58,-5.13,-3.24,-0.44,0.13,-0.07
4.23,-5.03,-2.56,-0.56,0.13,-0.05
4.53,-4.8,-2.21,-0.6,0.08,-0.07
4.61,-4.61,-2.39,-0.54,0.01,-0.11
4.67,-4.81,-2.84,-0.4,-0.03,-0.19
4.73,-5.52,-3.42,-0.28,-0.02,-0.24
4.92,-6.56,-3.77,-0.28,0.11,-0.35
4.8,-7.46,-4.01,-0.5,0.46,-0.55
4.59,-7.5,-4.59,-1.13,1.13,-0.91
3.85,-6.49,-4.83,-2.08,1.73,-1.5
2.56,-4.5,-3.68,-3.05,1.77,-2.16
1.68,-2.09,-1.53,-3.79,1.3,-2.71
0.83,0.28,0.11,-4.13,0.37,-3.15
-0.65,1.09,1.36,-4.2,-0.91,-3.48
-1.45,0.22,3.32,-4.23,-2.14,-3.5
-0.94,-1.19,4.74,-4.28,-3.06,-3.23
-0.49,-3.05,4.52,-4.28,-3.06,-3.23
-0.81,-5.15,3.32,-4.19,-3.6,-2.85
-1.3,-7.46,2.06,-3.86,-3.87,-2.36
-2.25,-10.08,1.36,-2.79,-3.85,-1.16
-3.55,-11.79,0.93,-2.79,-3.85,-1.16
-4.88,-11.51,0.53,-2.16,-3.3,-0.64
-5.54,-9.58,0.67,-1.15,-1.02,-0.28
-5.98,-7.11,1.62,-1.03,0.15,-0.45
-6.47,-4.31,3.13,-0.88,0.92,-0.86
-5.88,-1.01,4.37,-0.8,1.37,-1.23
-4.82,1.5,4.05,-1.31,2.06,-1.24
-4.1,3.89,1.46,-1.87,2.74,-1.02
-3.22,5.56,0.61,-2.18,3.18,-0.71
-2.81,6.39,0.95,-2.23,3.27,-0.49
-2.81,6.88,1.77,-2.23,3.27,-0.49
-2.94,6.88,2.57,-1.83,2.72,-0.25
-2.87,6.7,3.21,-1.55,2.17,-0.16
-2.57,6.43,4.07,-1.28,1.42,-0.14
-2.48,6.09,5.05,-1.03,0.56,-0.18
-2.51,5.83,5.84,-0.8,-0.2,-0.22
-2.35,5.6,6.01,-0.62,-0.87,-0.2
-2.08,5.3,6.3,-0.49,-1.41,-0.14
-2,4.8,6.48,-0.4,-1.7,-0.05
-1.98,4.47,6.44,-0.35,-1.87,0.07
-1.86,4.47,6.72,-0.28,-1.85,0.22
-1.72,4.61,6.57,-0.16,-1.64,0.4
-1.71,5.2,6.1,0.01,-1.43,0.59
-1.88,6.07,5.99,0.22,-1.38,0.71
-1.88,6.65,5.95,0.49,-1.46,0.75
-1.79,6.75,5.68,0.49,-1.46,0.75
-1.79,6.38,5.25,0.77,-1.61,0.75
-1.93,5.46,4.72,1.39,-2.17,0.62
-2.16,3.74,3.78,1.39,-2.17,0.62
-0.67,0.24,-3.72,2.03,-3.39,0.57
0.98,-6.39,-16.03,1.52,-4.03,0.37
1.34,-13.4,-24.05,-1.72,-0.44,0.03
2.55,-14.69,-23.6,-1.13,0.11,0.06
2.4,-10.95,-17.85,-0.06,0.23,-0.2
1.58,-6.09,-11.78,0.92,0.22,-0.39
2.08,-1.91,-6.76,1.62,0.57,-0.39
2.18,0.55,-5.1,1.94,1.3,-0.34
1.33,1.4,-3.97,1.61,2.15,-0.44
0.23,1.09,-2.43,0.71,2.82,-0.72
-0.43,-0.41,-1.25,0.06,2.78,-0.84
-0.52,-3.02,-0.3,0.02,2.1,-0.59
-1.24,-5.39,2.12,0.39,1.01,-0.17
-2.95,-7.12,5.61,0.74,0.2,0.15
-5.31,-8.89,8.37,0.83,0.37,0.41
-7.36,-9.84,7.38,0.37,1.33,0.37
-8.64,-9.75,1.85,-0.47,2.2,0.14
-7.67,-4.12,-0.11,-0.62,2.04,0.2
-5.31,3.05,3.65,-0.24,1.54,0.4
-3.24,6.48,5.11,0.32,0.93,0.55
-2,7.52,5.64,0.84,0.26,0.69
-1.84,6.67,6.08,1.18,-0.24,0.77
-2.44,4.5,6.16,1.36,-0.61,0.82
-2.92,2.18,6.54,1.43,-0.88,0.87
-3.1,-0.06,6.85,1.48,-1.07,0.97
