ax,ay,az,wx,wy,wz
-4.17,0.17,1.22,0.37,0.04,0.16
-4.85,-0.53,0.1,0.39,0.01,0.25
-5.33,-0.99,-1.08,0.25,-0.01,0.36
-5.5,-1.03,-2.13,-0.06,0.07,0.45
-4.59,-0.73,-2.79,-0.4,0.26,0.5
-3.05,-0.28,-2.55,-0.68,0.53,0.5
-1.52,0.23,-1.54,-0.85,0.79,0.48
-0.4,0.59,-0.34,-0.91,0.95,0.42
0.57,0.93,0.6,-0.85,0.97,0.37
1.17,1.17,1.27,-0.73,0.94,0.36
1.08,1.21,1.73,-0.58,0.94,0.39
0.61,1.26,2.03,-0.44,0.96,0.46
0.07,1.23,1.95,-0.34,0.92,0.51
-0.24,1.31,1.3,-0.27,0.83,0.53
-0.39,1.42,0.49,-0.21,0.7,0.52
-0.53,1.42,-0.15,-0.18,0.62,0.46
-0.56,1.35,-0.41,-0.22,0.61,0.39
-0.61,1.16,-0.55,-0.35,0.62,0.34
-0.74,0.78,-0.75,-0.58,0.67,0.31
-0.78,0.37,-0.82,-0.84,0.74,0.32
-0.75,-0.03,-0.66,-1.08,0.82,0.34
-0.58,-0.44,-0.33,-1.27,0.92,0.36
-0.2,-0.7,0.27,-1.38,1.02,0.38
0.37,-0.86,0.84,-1.4,1.07,0.39
0.85,-0.89,1.22,-1.37,1.04,0.39
1.26,-0.78,1.49,-1.29,0.96,0.39
1.5,-0.6,1.7,-1.19,0.87,0.4
1.58,-0.31,2.05,-1.08,0.77,0.4
1.56,0.06,2.39,-0.97,0.76,0.4
1.41,0.43,2.81,-0.85,0.83,0.37
1.4,0.84,3.37,-0.73,0.88,0.33
1.53,1.12,3.51,-0.61,0.9,0.27
1.86,1.3,3.39,-0.47,0.87,0.2
2.28,1.36,3.32,-0.31,0.82,0.14
2.5,1.27,3.39,-0.18,0.71,0.15
2.3,0.89,3.09,-0.14,0.56,0.17
2.03,0.23,2.35,-0.15,0.44,0.2
2.14,-0.33,1.62,-0.19,0.42,0.24
1.99,-0.91,1.43,-0.19,0.49,0.29
1.62,-1.33,1.58,-0.1,0.61,0.33
1.05,-1.4,1.81,0.1,0.76,0.37
0.39,-1.26,1.96,0.39,0.92,0.4
-0.06,-0.89,1.97,0.76,1.1,0.43
-0.55,-0.26,2.13,1.18,1.23,0.46
-1.05,0.15,1.82,1.62,1.11,0.53
-1.07,0.01,0.44,2.07,0.92,0.6
-0.89,-0.22,-0.77,2.49,0.85,0.57
-1.1,0.12,-1.45,2.82,0.81,0.45
-1.8,0.32,-2.24,3.02,0.77,0.34
-3.2,-0.28,-2.95,3.01,0.64,0.28
-5.05,-1.17,-4.15,2.81,0.45,0.3
-6.06,-1.66,-5.2,2.44,0.21,0.36
-5.68,-1.88,-5.9,1.95,0,0.42
-4.74,-1.88,-6.05,1.49,-0.12,0.46
-3.51,-2.26,-5.41,1.15,-0.21,0.46
-1.76,-3.01,-4.57,0.94,-0.21,0.43
0.3,-3.55,-3.71,0.86,-0.04,0.35
2.3,-3.83,-2.84,0.81,0.24,0.08
4.79,-2.67,-2.29,0.84,0.38,-0.24
7.16,-0.84,-1.69,0.67,0.25,-0.41
7.15,-0.45,-3.13,0.4,0.13,-0.57
7.17,0.51,-3.37,0.17,0.07,-0.73
7.33,1.68,-2.59,-0.14,0.1,-0.82
6.46,2.06,-2.38,-0.39,0.17,-0.93
5.51,2.51,-2.03,-0.55,0.24,-1.03
4.44,2.38,-1.37,-0.52,0.23,-1.01
2.26,1.68,-0.26,-0.39,0.16,-0.93
0.36,0.99,0.63,-0.25,0.01,-0.86
-0.66,0.54,0.8,-0.03,-0.23,-0.79
-1.64,0.23,1.13,0.22,-0.48,-0.68
-2.48,-0.05,1.51,0.41,-0.62,-0.55
-2.69,-0.04,1.38,0.5,-0.69,-0.42
-2.4,0.15,0.72,0.48,-0.71,-0.28
-1.71,0.51,-0.22,0.36,-0.62,-0.16
-1.06,0.92,-0.86,0.16,-0.52,-0.02
-0.51,1.23,-1.24,-0.03,-0.47,0.12
-0.08,1.43,-1.1,-0.15,-0.45,0.25
0.12,1.53,-0.35,-0.24,-0.46,0.38
0.27,1.62,0.27,-0.32,-0.5,0.51
0.43,1.68,0.67,-0.39,-0.55,0.63
0.75,1.87,1.15,-0.43,-0.64,0.7
1.25,2.22,1.7,-0.37,-0.73,0.73
1.94,2.62,2.61,-0.23,-0.72,0.69
2.5,2.75,3.83,-0.14,-0.6,0.62
2.57,1.9,4.22,-0.08,-0.41,0.46
2.95,0.92,3.66,0.02,-0.05,0.2
3.52,0.19,3.24,0.19,0.49,-0.09
3.77,-0.7,2.99,0.33,0.99,-0.32
3.5,-1.79,2.16,0.36,1.08,-0.44
2.42,-2.68,0.37,0.36,0.68,-0.45
0.82,-3.17,-0.88,0.29,0.06,-0.49
0.25,-3.14,-1.12,0.19,-0.48,-0.48
0.47,-3.43,-0.58,0.26,-0.67,-0.48
1.35,-3.93,0.89,0.57,-0.28,-0.65
3.06,-4.31,2.96,1.02,0.37,-0.93
4.12,-5.47,2.85,1.27,0.87,-1.15
2.84,-6.83,-0.16,1,1.04,-1.32
-0.2,-6.4,-4.58,0.22,0.74,-1.3
-2.96,-4.13,-8.88,-0.72,0.25,-0.97
-4.83,-1.68,-11.28,-1.47,-0.14,-0.59
-4.9,0.1,-10.36,-1.96,-0.38,-0.32
-3.46,1.2,-7.51,-2.12,-0.44,-0.09
-2.01,1.87,-4.23,-1.94,-0.38,0.09
-1.47,2.13,-1.18,-1.56,-0.22,0.14
-1.46,2.19,1.31,-1.17,0.01,0.1
-1.82,2.04,2.43,-0.82,0.09,0.08
-2.54,1.43,1.88,-0.47,0.13,0.12
-3.43,0.43,1.59,-0.15,0.16,0.19
-4.12,-0.16,1.48,0.06,0.23,0.21
-4.25,-0.34,0.74,0.13,0.36,0.26
-4.39,-0.33,-0.21,0.08,0.5,0.35
-4.66,-0.03,-0.96,-0.08,0.67,0.44
-4.68,0.45,-1.51,-0.31,0.9,0.47
-4.06,1,-1.66,-0.46,1.18,0.48
-3.17,1.29,-0.67,-0.55,1.4,0.46
-2.22,1.46,0.13,-0.57,1.55,0.43
-1.25,1.46,0.73,-0.55,1.63,0.45
-0.81,1.23,1.22,-0.46,1.62,0.4
0.17,1.23,1.65,-0.39,1.56,0.39
0.73,1.03,1.48,-0.37,1.52,0.43
0.76,0.68,1.02,-0.39,1.53,0.49
0.67,0.44,0.64,-0.4,1.55,0.51
0.66,0.44,0.46,-0.38,1.5,0.54
0.35,0.43,0.16,-0.35,1.38,0.57
-0.11,0.46,-0.08,-0.32,1.23,0.59
-0.27,0.59,-0.24,-0.33,1.07,0.56
-0.13,0.68,-0.27,-0.4,0.95,0.5
0.18,0.63,-0.18,-0.53,0.87,0.45
0.42,0.44,-0.04,-0.7,0.82,0.42
0.57,0.09,0.07,-0.88,0.85,0.4
0.89,-0.22,0.47,-1.04,0.91,0.4
1.34,-0.49,0.89,-1.14,0.99,0.4
1.75,-0.73,1.23,-1.2,1.01,0.39
2.21,-0.74,1.4,-1.22,0.99,0.37
2.51,-0.6,1.46,-1.22,0.94,0.34
2.53,-0.4,1.55,-1.17,0.91,0.32
2.27,-0.1,2.01,-1.1,0.96,0.31
1.68,0.19,2.61,-1.01,1.06,0.28
1.15,0.39,3.04,-0.92,1.15,0.25
1.01,0.49,3.28,-0.81,1.17,0.22
1.03,0.47,3.27,-0.66,1.14,0.19
1.26,0.49,3.41,-0.45,1.06,0.19
1.49,0.51,3.54,-0.28,0.93,0.18
1.57,0.57,3.5,-0.19,0.76,0.19
1.74,0.56,3.1,-0.12,0.62,0.19
2.02,0.51,2.74,-0.05,0.55,0.2
2.17,0.34,2.67,0.05,0.58,0.24
1.91,0.06,2.8,0.2,0.7,0.3
1.28,-0.21,2.91,0.4,0.86,0.35
0.49,-0.29,2.76,0.66,0.97,0.38
-0.06,-0.21,2.21,0.97,1.06,0.41
-0.19,-0.04,1.6,1.34,1.25,0.45
-0.57,0.23,1.71,1.72,1.4,0.47
-0.91,0.61,1.31,2.14,1.23,0.53
-0.76,0.43,-0.67,2.56,0.91,0.61
-0.51,0.08,-2.67,2.91,0.58,0.62
-0.59,-0.14,-3.89,3.19,0.38,0.53
-1.63,-0.68,-4.07,3.28,0.22,0.41
-3.21,-1.82,-4.65,3.15,0.01,0.31
-4.19,-2.83,-5.77,2.77,-0.17,0.21
-4.34,-3.15,-6.59,2.24,-0.27,0.12
-3.77,-3.12,-6.64,1.73,-0.2,0.07
-2.96,-3.69,-5.65,1.29,0,0.07
-1.85,-4.37,-4.55,0.93,0.21,0.08
-0.22,-4.86,-3.96,0.61,0.42,0.02
2.29,-4.56,-3.65,0.35,0.61,-0.23
5.49,-2.74,-2.86,0.14,0.63,-0.47
6.88,-1.08,-2.48,-0.09,0.53,-0.58
6.67,-0.15,-2.69,-0.28,0.33,-0.67
6.86,1.39,-2.71,-0.36,0.14,-0.69
6.64,2.48,-1.97,-0.41,0.1,-0.8
6.58,3.04,-1.05,-0.39,0.07,-0.94
6.63,3.06,-0.46,-0.3,0.05,-0.98
5.02,2.61,0.05,-0.2,0.09,-0.97
3.16,2.17,0.72,-0.17,0.04,-0.92
1.55,1.28,0.51,-0.15,-0.03,-0.84
-0.15,0.55,0.46,-0.02,-0.14,-0.77
-1.31,0.11,1.09,0.18,-0.31,-0.66
-2.33,-0.23,1.45,0.39,-0.5,-0.54
-2.91,-0.13,1.21,0.53,-0.63,-0.42
-2.83,0.23,0.55,0.55,-0.67,-0.32
-2.33,0.68,-0.41,0.43,-0.6,-0.2
-1.68,1.07,-1.22,0.23,-0.51,-0.07
-1.16,1.39,-1.61,0.02,-0.46,0.08
-0.76,1.62,-1.6,-0.17,-0.48,0.2
-0.33,1.84,-1.19,-0.31,-0.56,0.31
0.07,1.89,-0.7,-0.45,-0.69,0.43
0.37,1.76,-0.35,-0.57,-0.83,0.55
0.77,1.71,0.05,-0.65,-0.97,0.64
1.36,1.87,0.66,-0.64,-1.11,0.68
2.22,2.23,1.53,-0.5,-1.16,0.68
3.04,2.5,2.76,-0.34,-1.03,0.63
3.35,1.81,3.66,-0.18,-0.7,0.49
3.73,0.79,3.93,-0.03,-0.2,0.24
4.18,-0.07,3.55,0.11,0.43,-0.04
4.37,-0.9,2.87,0.24,0.92,-0.26
3.72,-1.84,1.9,0.28,0.98,-0.38
2.01,-2.75,0.37,0.23,0.64,-0.47
0.33,-3.08,-0.55,0.12,0.14,-0.54
-0.62,-2.98,-0.56,0.03,-0.35,-0.5
-1.12,-3.12,0.04,0.09,-0.65,-0.42
-0.71,-3.28,1.29,0.34,-0.6,-0.45
0.95,-3.03,2.77,0.71,-0.24,-0.66
2.69,-3.14,3.59,1.06,0.05,-0.88
3.38,-3.88,1.87,1.07,0.42,-1
2.28,-5.08,-1.84,0.63,0.83,-1.16
0.42,-5.27,-5.77,-0.15,0.72,-1.36
-1.66,-4.48,-10.17,-0.9,0.32,-1.27
-4.26,-3.18,-11.29,-1.57,-0.06,-0.95
-5.51,-1.55,-9.33,-2.09,-0.34,-0.63
-4.54,-0.41,-7.44,-2.33,-0.56,-0.4
-2.83,0.34,-5.19,-2.28,-0.68,-0.24
-2.17,1.02,-2.1,-2,-0.61,-0.14
-2.47,1.3,0.87,-1.57,-0.44,-0.06
-2.96,0.85,2.79,-1.03,-0.26,0.07
-3.79,0.09,3.69,-0.55,-0.15,0.18
-4.47,0.03,3.2,-0.18,-0.03,0.26
-4.95,0.34,1.6,0.06,0.15,0.4
-4.95,0.34,1.6,0.13,0.33,0.53
-4.94,0.5,0.6,0.04,0.54,0.59
-4.47,0.91,-0.32,-0.08,0.74,0.65
-4.1,1.23,-0.38,-0.22,0.93,0.72
-3.88,1.43,-0.26,-0.33,1.14,0.74
-3.24,1.52,0.29,-0.41,1.35,0.71
-2.14,1.57,0.78,-0.43,1.59,0.63
-0.97,1.49,1.56,-0.38,1.7,0.52
0.3,1.45,1.92,-0.36,1.74,0.46
0.93,1.23,1.68,-0.36,1.76,0.44
1.27,1.12,1.48,-0.4,1.78,0.41
1.51,1.16,1.07,-0.47,1.78,0.41
1.47,1.13,0.46,-0.49,1.68,0.47
1.3,0.97,-0.14,-0.48,1.46,0.55
1.19,0.88,-0.74,-0.49,1.23,0.6
0.94,0.81,-0.96,-0.53,1.03,0.61
0.79,0.63,-0.87,-0.61,0.85,0.6
0.87,0.43,-0.58,-0.69,0.68,0.55
1.07,0.33,-0.07,-0.75,0.53,0.49
1.17,0.2,0.44,-0.79,0.46,0.45
1.28,0.14,1.07,-0.81,0.46,0.42
1.38,0.12,1.62,-0.84,0.52,0.4
1.46,0.06,1.9,-0.88,0.55,0.39
1.56,0.13,1.78,-0.95,0.55,0.36
1.6,0.35,1.6,-1.02,0.51,0.32
1.73,0.56,1.54,-1.07,0.53,0.28
1.69,0.75,2,-1.07,0.54,0.24
1.46,0.91,2.5,-1.01,0.6,0.19
1.15,0.99,3.15,-0.88,0.73,0.12
0.97,0.98,3.95,-0.71,0.85,0.04
0.98,0.66,4.23,-0.51,0.81,0
1.11,0.1,3.7,-0.31,0.71,-0.02
1.24,-0.47,3.08,-0.15,0.61,0
1.1,-0.85,2.69,-0.07,0.49,0.04
0.98,-1.22,2.06,-0.05,0.38,0.09
0.95,-1.53,1.55,-0.04,0.28,0.17
0.97,-1.68,1.17,0.01,0.2,0.25
0.92,-1.53,1.11,0.14,0.14,0.35
0.85,-1.33,1.3,0.37,0.14,0.46
0.36,-1.08,1.55,0.69,0.19,0.55
-0.41,-0.63,1.7,1.08,0.05,0.63
-0.35,-0.51,0.61,1.51,-0.16,0.69
0.22,-0.65,-0.45,1.93,-0.18,0.67
0.3,-0.63,-0.59,2.32,0.03,0.54
-0.47,-0.65,-0.69,2.59,0.25,0.36
-1.65,-1,-1.76,2.72,0.35,0.18
-2.98,-1.7,-3.05,2.65,0.33,0.07
-4.13,-2.15,-4.11,2.37,0.23,0.1
-4.92,-2.21,-5.18,1.92,0.12,0.22
-4.84,-1.79,-6.02,1.42,0.02,0.4
-4.35,-1.33,-6.2,0.98,-0.05,0.59
-3.56,-1.17,-5.62,0.66,-0.19,0.63
-1.67,-1.35,-5.01,0.5,-0.34,0.51
0.76,-1.6,-4.31,0.51,-0.35,0.32
2.55,-1.82,-3.37,0.64,-0.08,0
4.36,-1.24,-2,0.78,0.14,-0.28
5.78,-0.34,-1.21,0.69,0.12,-0.42
5.46,-0.36,-2.48,0.37,0.14,-0.52
5.21,0.17,-3.27,0.03,0.18,-0.63
5.1,1.3,-2.78,-0.18,0.28,-0.71
4.39,2.25,-1.54,-0.33,0.31,-0.82
3.8,2.6,-0.67,-0.43,0.39,-0.92
3.03,2.43,-0.32,-0.44,0.42,-0.94
1.73,2.04,0.33,-0.31,0.34,-0.89
0.31,1.4,0.83,-0.08,0.16,-0.82
-0.71,0.95,1.26,0.19,-0.08,-0.75
-1.3,0.8,1.38,0.46,-0.31,-0.68
-1.5,0.81,1.43,0.67,-0.44,-0.62
-1.25,0.86,1.31,0.76,-0.48,-0.54
-0.77,0.91,0.77,0.7,-0.47,-0.46
-0.21,0.92,-0.16,0.46,-0.42,-0.37
0.36,1.02,-1.26,0.14,-0.39,-0.26
0.68,1.04,-2.03,-0.14,-0.38,-0.15
0.8,1.05,-1.76,-0.31,-0.4,-0.06
0.84,1.16,-0.87,-0.39,-0.45,0.03
0.72,1.29,-0.02,-0.44,-0.51,0.14
0.57,1.42,0.56,-0.49,-0.58,0.25
0.7,1.64,0.88,-0.51,-0.66,0.33
1.05,2.04,1.17,-0.49,-0.75,0.4
1.45,2.46,1.71,-0.41,-0.87,0.46
1.86,2.61,2.31,-0.27,-0.86,0.48
2.45,2.59,3.37,-0.09,-0.66,0.45
2.94,1.94,4.47,0.02,-0.43,0.37
3.03,0.31,3.69,0.17,-0.1,0.15
3.71,-0.62,2.92,0.38,0.34,-0.12
4.07,-1.5,2.6,0.5,0.67,-0.29
3.18,-2.83,1.55,0.54,0.69,-0.39
1.51,-3.83,0.23,0.54,0.4,-0.49
0.39,-4.06,-0.55,0.53,0,-0.56
0.01,-4.43,-0.79,0.56,-0.1,-0.61
0.13,-4.99,0.08,0.74,0.12,-0.71
0.37,-5.71,0.5,1.02,0.45,-0.99
1.48,-6.54,-0.03,1.01,0.56,-1.41
1.7,-6.65,-1.06,0.41,0.42,-1.57
-0.77,-5.6,-3.78,-0.44,0.1,-1.25
-3.42,-3.09,-6.38,-1.18,-0.3,-0.74
-4.22,-0.66,-8.46,-1.61,-0.67,-0.43
-2.41,0.8,-7.32,-1.82,-0.85,-0.17
-0.6,1.32,-4.91,-1.79,-0.71,0.07
0.06,1.38,-2.27,-1.55,-0.57,0.21
0.21,1.59,-0.48,-1.29,-0.48,0.18
-0.11,1.97,0.18,-1.05,-0.31,0.09
-1.29,1.94,0.76,-0.81,-0.19,0.04
-2.81,1.23,1.22,-0.58,-0.13,0.07
-4.07,0.1,1.25,-0.36,-0.09,0.1
-5.04,-0.53,1.06,-0.14,-0.09,0.14
-5.71,-0.67,0.8,0.05,-0.15,0.23
-6.29,-0.46,0.28,0.1,-0.22,0.36
-6.38,0.13,-0.72,0.04,-0.2,0.48
-5.84,0.82,-1.11,-0.1,-0.06,0.57
-4.41,1.06,-0.93,-0.29,0.17,0.58
-2.36,1.16,-0.61,-0.48,0.43,0.52
-0.4,1.33,-0.19,-0.61,0.63,0.42
1.08,1.35,0.2,-0.66,0.76,0.35
1.93,1.17,0.61,-0.64,0.82,0.31
2.17,0.91,1.04,-0.56,0.83,0.32
1.77,0.68,1.31,-0.48,0.79,0.37
1.04,0.5,1.21,-0.38,0.67,0.43
0.34,0.44,0.89,-0.33,0.55,0.5
-0.3,0.49,0.33,-0.3,0.36,0.54
-0.71,0.66,-0.26,-0.32,0.23,0.54
-0.85,0.87,-0.55,-0.4,0.16,0.52
-1.08,0.91,-0.53,-0.52,0.16,0.48
-1.08,0.81,-0.24,-0.67,0.18,0.43
-0.94,0.58,0.02,-0.85,0.19,0.39
-0.73,0.23,0.27,-1,0.24,0.36
-0.42,-0.15,0.63,-1.15,0.35,0.34
0.04,-0.39,1.02,-1.27,0.5,0.33
0.51,-0.55,1.36,-1.37,0.63,0.31
0.87,-0.56,1.58,-1.42,0.75,0.27
1.22,-0.33,1.77,-1.44,0.83,0.23
1.19,0.02,2.15,-1.41,0.88,0.19
0.95,0.5,2.64,-1.33,0.91,0.16
0.54,0.91,3.34,-1.18,0.97,0.14
0.13,1.19,4.23,-1,1.06,0.11
-0.06,1.42,5.05,-0.78,1.1,0.08
0.08,1.57,5.37,-0.51,1.05,0.08
0.54,1.4,5.37,-0.26,0.93,0.11
0.94,0.96,4.97,-0.09,0.75,0.15
1.36,0.58,4,0.02,0.54,0.18
1.95,0.15,2.88,0.1,0.39,0.21
2.43,-0.2,2.25,0.15,0.32,0.25
2.42,-0.56,1.94,0.22,0.33,0.31
1.89,-0.79,1.94,0.35,0.43,0.34
0.86,-0.8,2.21,0.55,0.55,0.38
-0.09,-0.72,2.35,0.85,0.68,0.41
-0.58,-0.41,2.35,1.25,0.78,0.42
-0.72,0.23,2.2,1.66,0.88,0.43
-0.93,1,1.76,2.08,0.89,0.41
-1.09,1.45,0.56,2.48,0.8,0.42
-1.23,1.35,-1.29,2.85,0.64,0.42
-1.59,1.14,-2.68,3.17,0.4,0.37
-2.51,0.76,-3.49,3.35,0.18,0.4
-4.14,-0.51,-4.31,3.36,-0.16,0.5
-5.56,-2.31,-5.49,3.15,-0.57,0.61
-5.8,-3.5,-6.85,2.79,-0.94,0.62
-4.48,-4.44,-7.25,2.4,-1.18,0.52
-2.44,-5.68,-6.77,2.11,-1.17,0.39
-0.82,-7.15,-5.75,1.85,-0.97,0.3
0.37,-8.26,-5.16,1.46,-0.7,0.21
2.04,-8.12,-5.35,0.91,-0.41,0
4.4,-5.75,-5.41,0.33,-0.33,-0.29
6.59,-2.28,-5.4,-0.17,-0.36,-0.55
7.33,-0.07,-4.81,-0.68,-0.36,-0.72
7.12,1.29,-4.21,-0.97,-0.21,-0.84
7.02,2.8,-2.46,-1.12,-0.22,-0.87
6.16,3.05,-1.31,-1.29,-0.36,-0.94
5.09,2.87,-2.02,-1.31,-0.44,-1.05
4.32,2.91,-0.94,-0.98,-0.46,-1.02
2.76,2.65,1.46,-0.56,-0.43,-0.93
0.68,1.53,2.98,-0.19,-0.49,-0.85
-0.43,1.25,3.41,0.1,-0.66,-0.76
-1.76,1.12,3.04,0.33,-0.79,-0.66
-2.9,0.99,3.04,0.5,-0.86,-0.57
-3.47,0.93,2.61,0.6,-0.97,-0.46
-3.44,1.11,1.53,0.63,-1.03,-0.33
-3.17,1.24,0.48,0.57,-1.01,-0.2
-2.6,1.51,-0.31,0.44,-0.92,-0.08
-1.9,1.77,-0.87,0.25,-0.82,0.04
-1.24,1.92,-1.23,0.06,-0.79,0.16
-0.76,2.08,-1.27,-0.11,-0.83,0.28
-0.42,2.09,-1.01,-0.29,-0.97,0.46
-0.23,1.87,-0.95,-0.48,-1.17,0.63
0.19,1.82,-0.82,-0.62,-1.42,0.74
1.11,2.05,-0.27,-0.63,-1.65,0.79
2.21,2.5,0.8,-0.43,-1.72,0.75
3.49,3.25,2.81,-0.25,-1.46,0.7
3.78,2.45,4.25,-0.15,-1.06,0.56
3.76,0.61,4,-0.1,-0.63,0.32
4.03,-0.55,2.82,0.01,-0.11,0.02
3.82,-1.62,1.9,0.25,0.54,-0.27
2.89,-2.74,1.9,0.44,1.07,-0.45
0.8,-3.79,1.27,0.54,1.04,-0.54
-1.57,-4.32,-0.47,0.43,0.64,-0.64
-2.8,-4.1,-1.7,0.14,0.06,-0.69
-2.69,-4.04,-2.21,-0.18,-0.48,-0.58
-1.87,-4.07,-1.12,-0.33,-0.9,-0.43
-0.13,-3.68,1.08,-0.23,-1.04,-0.41
2.72,-2.99,3.48,0.08,-0.72,-0.58
5.33,-2.62,5.18,0.39,-0.05,-0.76
5.5,-2.91,4.32,0.52,0.51,-0.85
3.33,-3.44,0,0.44,1.05,-0.99
1.06,-3.38,-3.37,0.18,1.18,-1.16
-1.5,-2.94,-6.3,-0.2,0.73,-1.17
-4.54,-2.54,-9.19,-0.78,0.25,-0.99
-6.57,-1.56,-9.66,-1.45,-0.1,-0.73
-6.56,-0.35,-8.4,-1.87,-0.49,-0.48
-5.06,0.51,-6.57,-1.96,-0.75,-0.32
-3.73,0.99,-3.55,-1.83,-0.8,-0.25
-3.05,1.29,-0.53,-1.54,-0.67,-0.13
-3.11,1,1.59,-1.18,-0.48,0.01
-3.21,0.34,2.43,-0.82,-0.35,0.13
-3.01,-0.1,2.32,-0.55,-0.23,0.19
-2.87,-0.15,1.55,-0.36,-0.09,0.26
-3.23,-0.12,0.76,-0.23,0.02,0.33
-3.45,0.04,0.14,-0.23,0.03,0.38
-3.63,0.23,-0.76,-0.35,0.23,0.45
-4.23,0.77,-0.97,-0.41,0.52,0.58
-4.62,1.24,0.29,-0.37,0.78,0.74
-4.86,1.67,1.3,-0.25,0.99,0.81
-4.21,2.23,2.46,-0.1,1.04,0.75
-2.65,2.71,2.71,0.01,0.93,0.62
-0.82,2.88,2.33,0.02,0.86,0.5
0.44,2.58,1.77,-0.04,0.88,0.39
1.4,2.23,1.68,-0.14,0.97,0.31
2.11,1.81,1.37,-0.25,1.15,0.28
2.28,1.29,1,-0.32,1.27,0.29
2.12,0.82,0.54,-0.35,1.25,0.34
1.6,0.36,-0.04,-0.37,1.08,0.39
1.12,0.03,-0.77,-0.41,0.83,0.43
0.75,-0.28,-1.32,-0.49,0.57,0.44
0.55,-0.52,-1.27,-0.56,0.34,0.42
0.49,-0.65,-0.73,-0.65,0.21,0.39
0.32,-0.64,0.11,-0.74,0.17,0.38
0.12,-0.48,0.8,-0.83,0.22,0.38
-0.09,-0.33,1.32,-0.9,0.26,0.38
0.08,-0.14,1.59,-0.97,0.31,0.37
0.42,0.15,1.83,-1.02,0.31,0.36
0.64,0.43,1.93,-1.06,0.29,0.33
0.85,0.77,2.05,-1.06,0.28,0.29
0.91,1.09,2.4,-1.03,0.34,0.24
0.75,1.31,3,-0.97,0.49,0.19
0.46,1.45,3.61,-0.88,0.67,0.14
0.25,1.39,4.02,-0.74,0.76,0.1
0.28,1.08,3.85,-0.55,0.79,0.07
0.54,0.57,3.41,-0.32,0.74,0.07
0.63,-0.04,3.19,-0.13,0.58,0.1
0.5,-0.94,2.34,-0.05,0.31,0.14
0.6,-1.71,1.15,-0.05,0.06,0.22
0.67,-2.22,0.56,-0.06,-0.09,0.3
1.02,-2.26,0.69,-0.03,-0.18,0.38
1.37,-2.01,1.15,0.09,-0.18,0.43
1.53,-1.65,1.69,0.29,-0.08,0.45
1.29,-1.09,2.26,0.56,0.05,0.47
0.69,-0.59,2.38,0.88,0.19,0.48
0.24,-0.18,2.41,1.2,0.18,0.5
0.27,-0.06,1.78,1.54,0.03,0.55
0.56,-0.27,0.72,1.87,-0.07,0.55
0.56,-0.19,-0.12,2.14,-0.05,0.45
0.04,0.05,-0.83,2.31,0,0.31
-0.95,-0.08,-2,2.41,-0.01,0.18
-2.47,-0.62,-2.89,2.39,-0.07,0.13
-4.09,-0.85,-3.87,2.24,-0.2,0.2
-5.28,-0.83,-5.07,1.96,-0.4,0.34
-5.47,-0.54,-6.18,1.62,-0.58,0.47
-5.08,-0.34,-6.54,1.31,-0.73,0.56
-4.39,-0.84,-5.98,1.08,-0.87,0.56
-3.05,-1.95,-5.16,0.98,-0.97,0.49
-1.4,-3.11,-4.07,0.98,-0.91,0.28
0.74,-3.36,-3.18,1.02,-0.62,-0.02
2.83,-2.93,-2.4,0.92,-0.4,-0.21
3.97,-2.63,-2.61,0.6,-0.33,-0.31
4.05,-2.05,-3.7,0.23,-0.25,-0.4
4.3,-0.79,-3.37,-0.1,-0.13,-0.52
4.47,0.75,-2.53,-0.39,0.01,-0.64
4.02,1.73,-1.92,-0.6,0.14,-0.76
3.39,2.14,-1.28,-0.65,0.3,-0.86
2.8,2.27,-0.03,-0.59,0.28,-0.83
1.44,1.75,0.64,-0.41,0.14,-0.78
0.4,1.44,1.06,-0.19,-0.06,-0.75
-0.09,1.43,1.43,0.1,-0.31,-0.73
-0.62,1.3,1.87,0.38,-0.41,-0.66
-1.12,1.02,2.37,0.55,-0.36,-0.6
-1.31,0.72,2.19,0.61,-0.34,-0.56
-0.86,0.88,1.22,0.55,-0.36,-0.45
-0.69,0.89,-0.05,0.4,-0.34,-0.33
-0.69,1.02,-0.9,0.16,-0.31,-0.22
-0.52,1.25,-1.5,-0.07,-0.3,-0.11
-0.39,1.26,-1.71,-0.23,-0.3,-0.02
-0.13,1.3,-1.18,-0.33,-0.32,0.07
-0.05,1.34,-0.53,-0.39,-0.36,0.18
-0.04,1.45,-0.09,-0.45,-0.44,0.3
0.21,1.76,0.27,-0.49,-0.55,0.37
0.79,2.23,0.7,-0.46,-0.67,0.42
1.45,2.73,1.35,-0.37,-0.74,0.44
2.11,3.18,2.23,-0.29,-0.73,0.44
2.59,2.93,2.78,-0.25,-0.69,0.44
2.86,1.7,2.52,-0.16,-0.57,0.37
3.35,0.74,2.52,0.01,-0.32,0.21
3.91,-0.25,2.36,0.29,0.12,-0.02
4.39,-1.47,2.18,0.6,0.62,-0.25
3.83,-2.94,1.87,0.76,0.79,-0.42
2.09,-4.01,0.33,0.7,0.54,-0.51
0.17,-4.17,-1.4,0.47,0.08,-0.53
-0.57,-3.54,-1.89,0.15,-0.41,-0.49
-0.16,-2.84,-1.07,-0.14,-0.8,-0.38
0.76,-2.34,0.28,-0.28,-1,-0.25
2.17,-1.85,1.91,-0.23,-0.97,-0.22
4.13,-1.47,3.23,-0.08,-0.71,-0.3
